id,Area,X,Y,20200206,20200327,20200605,20200710,20200819,20200928,B02,B03,B04,B05,B06,B07,B08,B08A,B11,B12
182,100.03,355363.494,4616543.472,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1304,1364,1422,1583,2390,2495,2584,2582,2050,1444
183,39.45,355261.201,4616546.596,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,664,755,899,1275,2356,2742,3528,3011,2286,1628
184,30.95,355282.249,4616561.329,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,641,904,1252,1547,2215,2332,2490,2485,2256,1805
185,32.07,355193.703,4616584.021,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,554,684,778,1255,2565,2880,3150,3323,2098,1398
186,46.39,355110.562,4616617.667,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,558,714,717,1170,2242,2601,2575,2876,2116,1292
187,52.3,355070.028,4616588.343,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,805,1060,1000,1168,2277,2564,2664,2770,1896,1241
188,31.19,355119.364,4616523.73,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,595,821,1007,1484,2471,2768,2908,3097,2497,1855
189,8.74,355201.715,4616501.136,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,510,836,1000,1398,2419,2759,2842,2925,2392,1811
190,30.55,355245.61,4616531.251,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,368,631,585,1128,1719,2127,2416,2344,2201,1651
191,18.45,355455.429,4616461.038,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1458,1736,2066,2458,2766,2810,3261,2983,2543,1994
192,9.66,355502.869,4616486.53,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1620,1988,2448,2053,2320,2200,3306,2420,2086,1623
193,26.16,355627.136,4616427.259,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1072,1312,1456,1668,2198,2377,2186,2494,2117,1629
194,4.38,355840.128,4616531.784,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,376,620,641,1297,2101,2467,2604,2539,1804,1279
195,17.96,355872.404,4616489.356,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,811,1128,1108,1559,2463,2686,2519,2758,2017,1449
196,11.1,355918.346,4616504.179,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,700,870,1066,1417,2169,2379,2292,2492,1986,1542
197,25.02,355930.488,4616487.956,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1254,1814,1782,1731,2087,2200,2806,2406,2384,1941
198,58.82,357223.442,4616813.579,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1636,1728,1798,1895,2726,3120,4037,3459,2729,2074
199,49.53,357524.53,4616894.608,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1012,1498,1358,1776,1971,1994,2026,1934,2027,1732
200,9.01,357565.71,4616896.916,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1080,1304,1650,1631,1718,1716,2076,2068,2165,1881
201,9.35,357659.605,4616950.202,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,800,1090,1738,2014,2349,2409,2610,2354,3076,2773
202,3.38,357664.535,4616944.966,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,991,1332,1714,2014,2349,2409,2330,2354,3076,2773
203,46.93,357677.287,4617023.007,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1048,1312,1396,1971,2738,3089,3115,3153,2576,2013
204,39.28,357972.185,4616807.835,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,669,901,1076,1073,1689,1908,2453,2230,1878,1401
205,40.11,357987.808,4616804.499,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,965,1146,1078,1403,1924,2103,2912,2404,2236,1968
206,56.99,358071.628,4616931.371,VACIA,VACIA,VACIA,VACIA,VACIA,VACIA,1062,1090,1054,1613,2258,2620,3274,3108,2258,1690
207,42.77,358075.873,4616921.373,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1434,1350,1310,1613,2258,2620,3493,3108,2258,1690
208,61.13,358040.257,4616946.088,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1234,1700,1770,1876,2840,3052,3142,2924,2410,1653
209,41.11,358183.102,4617047.214,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,655,892,849,1529,3028,3532,3814,3837,2190,1400
210,18.35,358226.923,4616846.247,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,573,716,716,1440,2499,2774,3098,2951,2185,1483
211,12.45,358311.566,4616871.051,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,818,951,1078,1768,2591,2790,3116,2827,2520,2090
212,21.07,358263.832,4616830.22,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,584,885,988,1405,2329,2567,2759,2771,2279,1831
213,25.73,358370.173,4616893.51,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,802,1134,1174,1653,2670,3035,3362,3187,2451,1778
214,23.2,358362.138,4616859.945,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,469,928,852,1332,2471,2653,2761,2834,2260,1631
215,19.05,358408.354,4616877.581,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,735,1020,1188,1653,2170,2286,2232,2357,2627,2205
216,17.29,358381.699,4616861.262,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,626,850,965,1418,1912,2136,2131,2339,2208,1786
217,33.99,358570.457,4616692.987,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1198,1134,1132,1409,2426,2857,3094,2760,1981,1483
218,15.54,358569.163,4616747.986,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,569,850,907,1580,2540,2757,3220,2849,2295,1638
219,23.61,358760.151,4616585.956,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1012,778,751,1363,2767,3171,3056,3384,1904,1326
220,22.35,358759.843,4616545.006,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1266,1336,1642,1700,2587,2794,3032,2980,2251,1608
221,31.39,358911.455,4616511.009,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,647,866,811,1398,2480,2881,3152,3082,1920,1173
222,17.75,358974.305,4616460.718,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,296,608,481,1108,2860,3381,3432,3470,1893,1057
223,25.62,359095.618,4616401.225,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,918,1200,1214,1433,2581,2846,3505,2926,2100,1532
224,47.71,359253.686,4616306.656,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,413,638,639,1157,2606,2952,2562,3096,1600,1025
225,17.35,359279.787,4616289.581,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,311,499,483,907,2058,2415,2250,2695,1380,823
226,22.73,357894.712,4617197.817,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,668,901,879,1515,3278,3738,3914,3956,2128,1278
227,25.59,357869.359,4617157.825,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,808,1146,1116,1528,2461,2743,2829,2806,2231,1651
228,62.78,357790.08,4617157.153,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,457,787,740,1318,3112,3636,3940,3816,1950,1146
229,27.78,357526.093,4617496.443,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1238,1508,1614,1782,2241,2482,2610,2532,2473,2081
230,54.2,357547.752,4617506.158,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,1404,1722,1616,1783,2784,2965,2820,3190,2555,1959
231,24.81,357664.221,4617523.265,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,1292,1412,1576,2057,2536,2675,2984,2687,2751,2427
232,16.34,357679.627,4617540.29,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,1094,1472,1798,1861,2419,2475,2474,2629,2897,2487
233,10.21,357720.086,4617515.411,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1156,1360,1542,1672,2677,2854,3254,2996,2508,2081
234,12.7,357742.471,4617531.157,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1616,2048,2460,2443,2808,2885,3223,3037,2928,2584
235,46.23,357732.556,4617591.007,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1174,1066,1076,1806,2550,2836,3106,3004,2726,2411
236,22.44,358357.536,4617569.363,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,794,1104,1434,1623,2462,2641,2968,2854,2620,1956
237,21.17,358370.912,4617628.254,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,849,1180,1214,1581,2582,2844,3199,2967,2631,2102
238,30.81,358349.637,4617646.788,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,726,1088,1250,1679,2422,2706,2820,2938,2669,2184
239,30.24,358440.751,4617678.181,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,869,1126,1286,1621,2160,2393,2652,2518,2560,2032
240,49.65,358453.592,4617642.152,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,766,1036,1270,1535,2125,2286,2744,2613,2741,2091
241,4.56,358440.719,4617571.154,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1138,1482,1620,1672,2377,2850,2764,2798,2473,1914
242,44.33,358425.698,4617475.779,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,961,1190,1168,1448,1823,2020,2366,2193,1888,1379
243,41.3,358436.177,4617374.699,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,724,1030,986,1355,2522,2689,2556,3124,2112,1431
244,33.52,358471.674,4617409.088,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,468,737,750,1288,2191,2559,2810,2752,2333,1677
245,63.12,357485.313,4615019.276,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1186,1444,1500,1567,2927,3075,3636,3445,2159,1346
246,572.37,357536.683,4615003.508,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,808,1096,984,1485,2426,2372,1760,2976,1970,1296
247,91.43,353627.703,4609651.187,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,781,1234,1362,1827,2617,2846,3330,3171,2593,2133
248,28.99,353480.084,4609559.253,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,507,786,654,1250,2940,3281,3666,3557,1869,1160
249,77.0,353447.458,4609541.681,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,470,750,752,1352,2525,2859,3110,3060,1802,1234
250,105.92,353535.013,4609592.298,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1170,1244,1112,1285,2554,2880,3677,3161,1809,1144
251,190.13,353684.062,4609535.712,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1670,2104,2522,2111,2531,2546,3330,2596,2341,1981
252,415.48,353877.812,4609605.029,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,2042,1946,1566,1605,2704,2816,3420,3298,2149,1362
253,75.23,353890.861,4609588.428,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1564,1790,1390,1444,2303,2489,3558,2479,1851,1109
254,21.14,353062.288,4609119.096,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,675,738,937,1341,2967,3531,3264,3776,2447,1661
255,18.57,352994.279,4609104.333,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,794,1003,1100,1382,2208,2368,2381,2483,2385,1898
256,13.47,353133.828,4609031.646,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,950,1080,1360,1896,2581,2761,2817,2894,2843,2322
257,23.7,353085.001,4608996.009,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1013,1334,1436,2569,3055,3066,3196,3223,3581,3320
258,24.57,352969.9,4609036.078,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,908,1388,1596,2348,2928,2990,3040,3200,3150,2643
259,30.39,352763.878,4608907.209,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,602,885,987,1250,2084,2359,2370,2511,2239,1682
260,19.53,352999.31,4608874.48,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1026,1434,2054,1928,2447,2497,3105,2668,2652,2217
261,20.54,352983.974,4608801.731,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,717,943,1088,2495,2873,3070,2646,3187,3574,3187
262,7.69,353171.582,4608879.928,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,682,982,1406,1831,2646,2815,2974,3030,2861,2356
263,23.69,353050.868,4608821.232,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,796,1072,1198,1973,2536,2854,3172,3063,3150,2629
264,16.66,353053.79,4608808.124,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,801,1078,1268,2145,2817,2962,3082,3118,3211,2713
265,23.79,352979.56,4608672.221,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,671,1013,1248,2424,3187,3418,3377,3561,3468,2969
266,16.58,352878.591,4608614.989,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,935,1490,1766,2390,2786,3108,4096,3205,3459,2940
267,9.87,352778.254,4608618.826,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,920,1072,1244,1829,2320,2407,2349,2575,2577,2272
268,28.29,352568.735,4608714.813,VACIA,VACIA,VACIA,VACIA,VACIA,VACIA,1080,1562,1952,2143,2783,2877,3316,3050,2563,1739
269,547.75,352584.392,4608690.227,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,673,1034,825,1760,2022,2491,1577,2435,1981,1316
270,8.43,352785.87,4608812.81,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,968,1340,1850,1765,2336,2722,2894,2878,2923,2364
271,5.53,352790.276,4608827.99,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,639,902,1026,1665,2570,2647,2831,2814,2874,2496
272,173.21,351115.523,4607776.352,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1188,1476,1204,1322,2524,2967,2718,3317,1921,1182
273,78.75,351754.924,4607907.867,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,577,816,746,1173,1728,2008,2175,2273,1810,1318
274,32.74,351907.225,4607894.955,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,503,728,646,1119,2532,2900,3544,3069,2072,1281
275,118.83,353467.27,4607580.94,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,880,1126,1218,1661,2569,3127,3248,3165,2457,1638
276,479.81,353507.945,4607568.821,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1006,1326,1208,1658,1971,2307,2304,2152,2256,1500
277,544.97,353547.882,4607563.606,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1172,1382,1462,1146,1884,2501,3076,2482,2204,1587
278,94.3,353744.047,4607431.609,VACIA,VACIA,VACIA,LLENA,LLENA,LLENA,934,1352,1294,1520,2716,3168,3132,3175,2305,1332
279,20.71,353827.428,4607113.039,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,608,818,781,1295,1703,2026,2082,2286,1658,1117
280,439.16,353848.251,4607107.859,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,398,628,551,1070,1416,1666,998,1522,1392,958
281,34.9,353886.494,4607522.289,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1416,1494,1788,1577,2091,2394,3108,2489,2279,1983
282,30.67,353889.989,4607532.034,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,656,908,925,1577,2091,2394,1995,2489,2279,1983
283,22.92,353900.538,4607554.627,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1072,1934,1462,1522,3323,3591,3436,4086,2286,1555
284,16.95,353934.966,4607504.432,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1824,2006,2764,2693,2738,2867,3322,2919,3262,3155
285,16.01,353944.564,4607526.109,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1164,1470,2286,1913,2762,3056,3232,3113,2805,2592
286,50.88,353977.822,4607537.942,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,930,1106,1038,1793,3209,3638,3454,3919,2817,1908
287,73.64,354027.891,4607520.561,VACIA,VACIA,VACIA,VACIA,LLENA,VACIA,783,1072,1056,1362,2451,3113,2564,2818,1962,1381
288,29.41,354081.124,4607499.712,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1632,2432,2198,2201,2407,2616,3408,2654,2580,2344
289,30.37,354093.504,4607484.475,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,911,942,1206,1841,2534,2684,2004,2731,2434,1879
290,57.99,354118.22,4607482.14,VACIA,VACIA,VACIA,VACIA,LLENA,LLENA,660,895,1002,1469,2662,2931,2946,3368,2334,1688
291,19.98,354068.259,4607486.373,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,866,1244,1088,1881,2300,2553,1944,2588,2346,1977
292,13.77,354110.348,4607456.605,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1860,1794,2026,1597,2388,2858,3157,2708,2224,1698
293,24.62,354134.583,4607430.272,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,517,633,653,1193,1317,1641,925,1476,2090,2059
294,17.42,354135.929,4607434.918,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,683,924,848,1797,2065,2161,1256,2216,2304,2036
295,4.02,354129.432,4607437.755,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,736,1254,1088,1797,2065,2161,2098,2216,2304,2036
296,1.8,354127.414,4607431.152,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,467,763,725,1193,1317,1641,1194,1476,2090,2059
297,8.47,354196.711,4607466.039,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,421,659,617,904,1695,1684,2348,2075,1814,1805
298,9.0,354224.005,4607455.56,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,850,984,944,1376,1957,1828,2474,2163,2301,2170
299,19.7,354216.506,4607452.286,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,683,773,769,1098,1670,1946,1453,1812,1946,1897
300,9.35,354246.089,4607446.354,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,584,874,852,1024,1633,1906,2375,1640,1912,1805
301,11.19,354257.097,4607475.643,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1216,1462,1872,2050,2143,2390,2778,2478,2750,2506
302,12.59,354260.379,4607526.716,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1300,1296,1366,1450,2244,2440,2934,2501,2348,1867
303,9.13,354229.234,4607540.196,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,636,1070,1130,1388,1914,2052,2046,2305,2162,1649
304,72.47,354165.843,4607527.985,VACIA,VACIA,VACIA,LLENA,VACIA,VACIA,933,1198,1212,1753,2669,3196,3614,3229,2459,1660
305,61.23,354045.858,4607603.592,VACIA,VACIA,VACIA,LLENA,LLENA,LLENA,584,971,938,1856,2525,2613,3000,2891,2695,2721
306,33.14,354018.845,4607619.667,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1007,1220,1266,1626,2371,2683,3796,2861,2512,1884
307,25.51,353937.16,4607646.334,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1212,1478,1626,2242,2568,2619,2858,2743,2545,2028
308,4.15,353954.281,4607657.551,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,714,1002,1150,1719,1891,1890,1962,1985,2121,1793
309,11.83,353964.253,4607602.205,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1224,1430,1870,1832,2117,2279,2902,2605,2697,2391
310,18.22,353974.94,4607597.475,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1396,1600,2100,1832,2117,2279,3124,2605,2697,2391
311,14.56,354327.398,4607350.803,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,536,802,654,1081,1226,1589,2054,1739,1961,1998
312,10.95,354351.662,4607395.691,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,578,830,844,1119,1740,1753,2050,2094,2010,1972
313,7.9,354345.691,4607396.354,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,415,637,794,1119,1740,1753,1984,2094,2010,1972
314,455.22,354542.449,4607155.137,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,499,954,747,1358,2391,2488,1174,2783,1876,1254
315,84.46,353507.682,4606803.927,VACIA,VACIA,VACIA,LLENA,LLENA,LLENA,1438,1466,1604,2320,2994,3406,3506,3752,3271,2147
316,75.94,353623.717,4606788.87,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,601,958,916,1838,2812,2955,2839,3332,2733,1968
317,647.21,353236.188,4605386.234,VACIA,VACIA,VACIA,LLENA,VACIA,VACIA,709,1242,873,1771,2062,2157,1229,2311,1923,1235
318,905.22,353220.188,4605362.722,VACIA,VACIA,LLENA,LLENA,VACIA,VACIA,452,882,532,950,1159,1217,431,990,1032,775
319,468.53,353193.327,4605338.846,VACIA,VACIA,VACIA,LLENA,VACIA,VACIA,1894,2294,2386,2468,2670,2909,2602,2794,1727,1318
320,100.1,352902.733,4605671.872,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1016,1384,1310,1818,2405,2451,2330,2628,2309,1684
321,23.76,350842.142,4602483.222,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,2512,3322,3174,2114,3286,3411,3984,3787,2860,2018
322,289.53,350851.357,4602469.948,LLENA,VACIA,VACIA,LLENA,LLENA,VACIA,1510,1688,1636,2672,3045,2885,1785,3025,2919,2119
323,63.37,350847.984,4602209.434,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,578,564,519,1208,2452,2778,3000,3193,2194,1492
324,12.63,350666.346,4602234.386,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,601,971,1180,1932,2422,2270,2211,2526,3357,2960
325,11.33,350636.709,4602182.679,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,996,1332,1592,2125,2713,3179,2728,3222,3132,2837
326,37.51,350472.652,4602188.967,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,790,1196,1502,1925,2442,2786,2203,3055,3217,2841
327,19.75,350498.783,4602178.947,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1182,1396,1634,1834,2355,2610,2928,2860,3059,2457
328,17.28,350460.1,4602130.919,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,974,1190,1172,1709,2744,2993,3890,3312,2882,2245
329,41.4,350504.023,4602117.984,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1556,1696,1752,1951,2336,2688,3352,2715,2473,1900
330,14.39,350531.288,4602161.868,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,987,1190,1302,2014,2478,2749,3116,3030,3015,2569
331,66.8,350631.685,4602037.92,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1416,1700,1808,1846,2816,3295,3650,3460,2913,2167
332,28.63,350657.462,4601708.05,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,890,1078,1110,1431,2072,2332,2094,2543,2575,2058
333,9.07,350643.054,4601684.722,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,466,736,604,1254,2194,2862,3002,3094,2251,1558
334,61.12,350311.533,4601584.302,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,988,1284,1350,1875,2591,2826,3063,3028,2416,1788
335,13.49,350300.696,4601486.822,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1474,1612,1830,1975,2357,2390,2966,2530,3052,2668
336,12.13,350334.992,4601488.771,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1013,1358,1458,1844,2238,2407,2846,2534,2971,2524
337,11.98,350307.465,4601517.421,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,781,1028,1290,1979,2331,2386,2476,2544,2703,2247
338,12.17,350358.902,4601536.114,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,780,1172,1592,1871,2500,2600,2688,2760,3063,2693
339,12.57,350231.639,4601500.116,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,1003,1226,1458,1062,2100,2329,2680,2523,1775,1140
340,29.8,350156.501,4601431.01,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1118,1606,1544,1419,2345,2550,2900,2739,2121,1416
341,9.87,350158.852,4601413.325,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,573,816,812,1500,2297,2564,2640,2812,2566,1861
342,17.44,350780.946,4601618.283,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,590,838,898,1328,1847,2216,2128,2341,2436,2118
343,21.21,350708.994,4601476.75,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,973,1142,1268,1690,2386,2594,2708,2727,2619,2020
344,858.16,351334.109,4600667.997,VACIA,VACIA,VACIA,LLENA,LLENA,LLENA,514,1160,633,1380,1558,1425,1130,1672,1344,861
345,9.14,350576.338,4601251.684,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,785,1042,1354,1704,2276,2554,2539,2713,2287,1770
346,66.83,347154.733,4599157.546,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,842,1218,948,1398,1957,2322,2732,2538,2132,1452
347,61.26,347271.084,4599264.231,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1214,995,915,1399,2540,3097,4228,3692,2579,1467
348,41.53,347298.146,4599363.567,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,735,967,1128,1486,2147,2263,2391,2531,2479,1905
349,21.92,347292.531,4599338.064,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,628,922,870,1588,2216,2436,2520,2681,2608,1998
350,43.34,347286.268,4599295.489,VACIA,VACIA,VACIA,VACIA,VACIA,VACIA,525,851,825,1460,2239,2475,2743,2817,2247,1436
351,25.68,347365.809,4599304.725,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1050,1166,1544,1743,2450,2790,2928,2844,2663,1939
352,37.85,347358.187,4599282.428,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,933,1234,1422,2127,2548,3034,3262,3039,2757,2158
353,29.31,347377.236,4599340.121,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1320,1510,1836,1550,2367,2450,3198,2663,2496,1916
354,23.29,347361.481,4599262.489,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1300,1704,1598,1813,2760,2982,3238,3249,2589,1840
355,36.37,347436.671,4599358.827,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,597,863,847,1242,1948,2100,2492,2373,2350,1792
356,15.65,347439.722,4599401.039,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,932,1090,1036,1814,2136,2369,2355,2519,2857,2413
357,42.84,347341.207,4599406.241,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,800,740,732,1285,1986,2506,2554,2545,2138,1445
358,47.28,347432.583,4599439.594,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,482,650,706,1098,1794,1972,1920,2170,2112,1527
359,40.15,347482.504,4599256.767,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,749,1122,973,1328,2304,2365,3038,2549,2349,1650
360,41.97,347518.964,4599341.831,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,798,1154,1106,1659,2494,2462,2916,2839,2512,1914
361,32.39,347623.874,4599333.943,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1558,1620,1654,1784,2393,2627,3086,2952,2762,2118
362,30.8,347709.198,4599280.33,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,720,995,865,1553,2317,2483,3286,2644,2286,1586
363,59.89,347635.442,4599231.644,VACIA,VACIA,VACIA,LLENA,VACIA,VACIA,645,879,907,1577,2239,2609,2686,2758,2541,1751
