id,Area,X,Y,20200206,20200327,20200605,20200710,20200819,20200928,B02,B03,B04,B05,B06,B07,B08,B08A,B11,B12
825,27.11,356560.647,4614382.341,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1599,1793,2156,1912,2588,2983,2924,3298,2626,2008
826,2.42,356487.377,4614359.919,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1358,1332,1281,1495,1939,2117,2192,2429,2104,1699
827,86.0,356015.921,4613900.787,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1541,1290,1207,1247,2397,2965,2364,3250,1902,1098
828,19.85,353857.974,4613510.451,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,1746,1670,2444,2578,2817,3044,2692,2934,3593,3107
829,16.06,354157.994,4613461.949,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1190,1227,1385,1576,1926,2012,2177,2128,2496,2106
830,4.75,354363.806,4613411.503,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1739,1824,1984,1778,2227,2552,2511,2755,2507,1858
831,43.31,354153.787,4613524.368,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1763,1922,2159,1985,2214,2430,2466,2498,2336,1863
832,24.56,354059.596,4613539.789,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1839,1926,2341,1954,2340,2464,2652,2613,2425,1878
833,78.21,354114.931,4614030.527,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,1504,1554,1661,1759,2277,2635,2706,2995,2964,2035
834,70.78,350805.684,4601914.438,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,1766,1766,1947,1858,2504,2835,3317,3154,2512,1682
836,12.12,350875.62,4601873.908,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1200,1155,1016,1848,2536,2873,2977,3200,3189,2335
840,31.87,350855.036,4602019.919,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1897,1668,1535,1814,2574,2905,2901,3066,2737,2036
837,34.69,350796.094,4602048.303,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1637,1369,1404,1705,2394,2805,3154,3007,2641,1923
839,93.98,350822.56,4602072.467,LLENA,LLENA,LLENA,LLENA,LLENA,LLENA,2003,1709,1488,1695,2531,2936,2103,2868,2607,1811
842,30.49,350855.739,4602078.093,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,1742,1678,1668,1953,2261,2536,2370,2808,3120,2320
838,35.92,350789.957,4602077.262,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,1545,1594,1685,2188,2593,2877,3222,3144,3267,2473
841,12.76,350821.602,4602157.939,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1492,1479,1568,1736,2576,2945,2594,3189,2889,2016
835,26.6,350446.601,4601919.456,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,1801,1695,1494,1678,2234,2579,2251,2773,2705,2071
843,138.12,354034.756,4607845.706,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,3686,3076,2580,2575,2895,3080,2705,3226,2729,2041
