id,Area,X,Y,20200206,20200327,20200605,20200710,20200819,20200928,B02,B03,B04,B05,B06,B07,B08,B08A,B11,B12
185,32.07,355193.703,4616584.021,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,216,415,359,915,1922,2200,2186,2455,1613,1140
186,46.39,355110.562,4616617.667,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,290,469,502,927,1401,1600,1572,1740,1712,1090
187,52.3,355070.028,4616588.343,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,324,484,421,761,1185,1382,1192,1464,1318,864
188,31.19,355119.364,4616523.73,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,442,518,656,1257,1852,2177,1706,2428,2111,1708
189,8.74,355201.715,4616501.136,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,223,328,409,1129,1721,1820,1742,1980,1728,1420
190,30.55,355245.61,4616531.251,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,207,340,376,667,1195,1311,1608,1522,1514,1176
191,18.45,355455.429,4616461.038,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,962,1504,1470,2123,2326,2428,2574,2425,1991,1514
192,9.66,355502.869,4616486.53,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1252,1806,2050,1523,1578,1621,2670,1694,1532,1154
193,26.16,355627.136,4616427.259,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,659,931,968,1251,1775,1862,1544,1871,1697,1245
194,4.38,355840.128,4616531.784,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,144,352,343,819,1456,1632,1254,1647,1253,973
195,17.96,355872.404,4616489.356,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,470,658,663,1070,1631,1901,1758,2044,1548,1073
196,11.1,355918.346,4616504.179,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,384,590,659,1034,1409,1319,1294,1352,1382,1173
197,25.02,355930.488,4616487.956,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1011,1366,1508,1284,1504,1472,2180,1558,1700,1379
198,58.82,357223.442,4616813.579,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1674,1354,1550,1592,2211,2367,3304,2578,2289,1864
199,49.53,357524.53,4616894.608,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,856,1080,974,1248,1322,1211,1444,1214,1393,1247
200,9.01,357565.71,4616896.916,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,844,1028,1372,1177,1263,1372,1638,1460,1688,1396
201,9.35,357659.605,4616950.202,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,562,879,1296,1702,1847,1914,1862,1927,2640,2290
202,3.38,357664.535,4616944.966,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,708,963,1362,1702,1847,1914,1884,1927,2640,2290
203,46.93,357677.287,4617023.007,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,802,1044,1032,1591,2282,2552,2188,2574,2107,1695
204,39.28,357972.185,4616807.835,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,440,634,761,752,1202,1382,1750,1434,1408,1068
205,40.11,357987.808,4616804.499,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,634,722,810,971,1392,1557,1644,1539,1666,1411
206,56.99,358071.628,4616931.371,VACIA,VACIA,VACIA,VACIA,VACIA,VACIA,919,901,927,1277,1913,2044,2714,2679,1918,1369
207,42.77,358075.873,4616921.373,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1132,1252,1100,1277,1913,2044,2958,2679,1918,1369
208,61.13,358040.257,4616946.088,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,940,1124,1284,1491,2200,2332,2410,2242,2000,1507
209,41.11,358183.102,4617047.214,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,503,660,653,1180,2245,2586,2648,2961,1930,1135
210,18.35,358226.923,4616846.247,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,393,582,509,978,1679,1943,2322,2128,1667,1218
211,12.45,358311.566,4616871.051,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,550,856,900,1400,1932,2029,2280,2137,1908,1546
212,21.07,358263.832,4616830.22,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,317,539,554,1159,1814,1978,1816,1940,1832,1356
213,25.73,358370.173,4616893.51,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,663,1086,1116,1273,2039,2297,2822,2440,1879,1522
214,23.2,358362.138,4616859.945,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,321,634,563,1162,1784,1963,1990,2164,1659,1169
215,19.05,358408.354,4616877.581,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,435,648,737,1355,1527,1613,1366,1688,1930,1676
216,17.29,358381.699,4616861.262,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,364,555,600,926,1308,1348,1444,1625,1589,1177
217,33.99,358570.457,4616692.987,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1017,1066,1042,1230,1932,2187,2554,2184,1549,1094
218,15.54,358569.163,4616747.986,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,516,763,866,1213,1775,2002,2306,1851,1754,1401
219,23.61,358760.151,4616585.956,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,736,802,702,1079,1907,2099,2020,2282,1670,1192
220,22.35,358759.843,4616545.006,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,959,1250,1410,1246,2077,2240,2402,2351,1932,1580
221,31.39,358911.455,4616511.009,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,567,716,780,1222,1967,2363,2604,2380,1763,1145
222,17.75,358974.305,4616460.718,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,127,407,331,945,2164,2396,2328,2437,1524,950
223,25.62,359095.618,4616401.225,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,706,930,1018,1201,1785,1940,2548,2010,1774,1278
224,47.71,359253.686,4616306.656,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,224,364,494,813,1580,1850,1324,1998,1420,966
225,17.35,359279.787,4616289.581,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,230,412,415,657,1292,1465,1472,1675,1235,834
226,22.73,357894.712,4617197.817,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,522,743,786,1167,2023,2251,2332,2491,1952,1260
227,25.59,357869.359,4617157.825,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,487,796,791,1111,1761,1880,1924,2036,1759,1240
228,62.78,357790.08,4617157.153,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,324,652,590,1212,2559,2790,3052,2993,1820,1069
229,27.78,357526.093,4617496.443,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1140,1254,1808,1376,1623,1750,2344,1864,2139,1862
230,54.2,357547.752,4617506.158,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,1020,1412,1500,1531,2155,2237,2176,2400,2370,1860
231,24.81,357664.221,4617523.265,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,670,936,1268,1319,1692,2018,2316,2139,2106,1809
232,16.34,357679.627,4617540.29,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,CUBIERTA,807,945,1198,1295,1622,1745,1926,1947,2178,1802
233,10.21,357720.086,4617515.411,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,822,1068,1274,1486,1997,2155,2480,2253,2233,1767
234,12.7,357742.471,4617531.157,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1638,1938,2236,2228,2413,2522,2908,2582,2527,2236
235,46.23,357732.556,4617591.007,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,889,1072,1124,1769,2360,2366,2962,2577,2486,2116
236,22.44,358357.536,4617569.363,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,517,805,878,1282,1969,2123,2386,2386,2110,1567
237,21.17,358370.912,4617628.254,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,660,1078,1080,1455,2048,2170,2632,2452,2398,1686
238,30.81,358349.637,4617646.788,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,553,838,1102,1234,2010,2185,2242,2136,2125,1684
239,30.24,358440.751,4617678.181,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,506,691,771,1182,1560,1683,1826,1783,1908,1374
240,49.65,358453.592,4617642.152,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,547,767,786,1086,1888,2122,2424,2137,2039,1454
241,4.56,358440.719,4617571.154,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,750,1144,1272,1295,2030,2194,2150,2318,2034,1500
242,44.33,358425.698,4617475.779,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,601,885,926,1026,1490,1553,1654,1513,1471,1126
243,41.3,358436.177,4617374.699,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,478,750,764,1056,1922,2235,1762,2475,1743,1252
244,33.52,358471.674,4617409.088,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,326,618,616,973,1829,1994,1954,1900,1889,1583
245,63.12,357485.313,4615019.276,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1044,1320,1350,1502,2423,2574,2968,2696,2100,1259
246,572.37,357536.683,4615003.508,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,783,955,911,1386,2147,2253,1700,2366,1698,1087
247,91.43,353627.703,4609651.187,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,785,1052,1122,1546,2171,2283,3142,2495,2126,1792
248,28.99,353480.084,4609559.253,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,340,574,619,993,2013,2407,2670,2663,1671,952
249,77.0,353447.458,4609541.681,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,365,571,578,923,1850,2020,2264,2118,1429,936
250,105.92,353535.013,4609592.298,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,769,1046,933,985,1854,2019,2588,2161,1519,921
251,190.13,353684.062,4609535.712,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1704,2094,2242,2008,2351,2128,3044,2223,1875,1602
252,415.48,353877.812,4609605.029,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,1870,1908,1360,1367,2089,2312,2710,2423,2025,1250
253,75.23,353890.861,4609588.428,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1294,1440,1284,1260,1870,1856,2728,2121,1520,1030
254,21.14,353062.288,4609119.096,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,369,650,502,1210,2527,2816,2326,3036,2029,1278
255,18.57,352994.279,4609104.333,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,458,594,763,980,1654,1675,1560,1769,1783,1301
256,13.47,353133.828,4609031.646,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,645,883,961,1485,2081,2242,2138,2400,2168,1845
257,23.7,353085.001,4608996.009,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,771,861,1168,2510,2694,2702,2424,2854,3044,2706
258,24.57,352969.9,4609036.078,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,728,1084,1414,1986,2288,2487,2522,2576,2626,2198
259,30.39,352763.878,4608907.209,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,390,641,659,811,1499,1669,1594,1887,1720,1215
260,19.53,352999.31,4608874.48,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,723,1062,1600,1589,1879,1961,2256,2124,2104,1729
261,20.54,352983.974,4608801.731,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,552,832,847,2039,2450,2705,2016,2708,3022,2854
262,7.69,353171.582,4608879.928,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,432,748,913,1772,2154,2458,2288,2598,2450,1920
263,23.69,353050.868,4608821.232,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,585,703,764,1474,2138,2248,2252,2401,2496,2219
264,16.66,353053.79,4608808.124,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,370,586,805,1625,1945,2310,1904,2406,2492,1967
265,23.79,352979.56,4608672.221,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,391,744,1136,2145,2929,2860,2742,2966,2918,2679
266,16.58,352878.591,4608614.989,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,846,1352,1986,1832,2187,2513,3738,2493,2813,2427
267,9.87,352778.254,4608618.826,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,692,822,1166,1757,2030,2112,2018,2301,2353,2022
268,28.29,352568.735,4608714.813,VACIA,VACIA,VACIA,VACIA,VACIA,VACIA,895,1426,1552,2100,2633,2807,2814,2880,2221,1605
269,547.75,352584.392,4608690.227,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,455,991,714,1149,1464,1540,1084,1621,1481,1015
270,8.43,352785.87,4608812.81,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,634,986,1378,1205,1738,2001,2164,2078,2333,1963
271,5.53,352790.276,4608827.99,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,411,822,1112,1703,2260,2151,2310,2276,2271,2002
272,173.21,351115.523,4607776.352,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1106,1058,1268,984,1958,2246,2398,2519,1373,788
273,78.75,351754.924,4607907.867,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,336,514,509,834,1298,1753,1766,1863,1442,1026
274,32.74,351907.225,4607894.955,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,556,610,651,1050,1830,1939,2876,2232,1964,1251
275,118.83,353467.27,4607580.94,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,621,1028,1032,1197,2224,2574,2984,2781,2049,1425
276,479.81,353507.945,4607568.821,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,560,1028,794,1278,1577,2063,2244,2310,1867,1262
277,544.97,353547.882,4607563.606,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,448,877,599,1135,1887,1857,2234,2088,1733,1191
278,94.3,353744.047,4607431.609,VACIA,VACIA,VACIA,LLENA,LLENA,LLENA,712,1078,1068,1259,2098,2184,2498,2359,1944,1380
279,20.71,353827.428,4607113.039,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,349,550,540,733,1124,1380,1324,1574,1392,916
280,439.16,353848.251,4607107.859,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,139,425,367,713,813,1131,499,1244,1233,781
281,34.9,353886.494,4607522.289,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1016,1334,1548,1054,1435,1726,2308,1786,1788,1361
282,30.67,353889.989,4607532.034,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,249,504,491,1054,1435,1726,1104,1786,1788,1361
283,22.92,353900.538,4607554.627,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,588,1076,845,1192,2357,2581,1716,2780,1955,1388
284,16.95,353934.966,4607504.432,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1394,1700,2322,2245,2538,2503,2872,2466,2943,2968
285,16.01,353944.564,4607526.109,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1062,1632,2526,1743,2231,2462,3166,2658,2460,2029
286,50.88,353977.822,4607537.942,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,441,614,609,1420,2548,2604,2222,2823,2402,1805
287,73.64,354027.891,4607520.561,VACIA,VACIA,VACIA,VACIA,LLENA,VACIA,506,752,727,1304,2140,1948,1534,2095,1594,1099
288,29.41,354081.124,4607499.712,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1190,1556,1416,1745,1850,2012,2512,2045,2107,1808
289,30.37,354093.504,4607484.475,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,568,592,730,1394,1838,1828,1176,1960,1883,1646
290,57.99,354118.22,4607482.14,VACIA,VACIA,VACIA,VACIA,LLENA,LLENA,490,460,554,1152,2254,2423,2132,2605,1964,1629
291,19.98,354068.259,4607486.373,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,473,807,761,1221,1571,1478,1174,1617,1628,1355
292,13.77,354110.348,4607456.605,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1526,1664,1910,1220,1723,1984,2676,2114,1704,1243
293,24.62,354134.583,4607430.272,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,422,450,505,1072,1222,1032,675,1063,1613,1615
294,17.42,354135.929,4607434.918,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,696,779,676,1270,1500,1525,984,1559,1715,1499
295,4.02,354129.432,4607437.755,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,386,906,686,1270,1500,1525,1396,1559,1715,1499
296,1.8,354127.414,4607431.152,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,340,468,495,1072,1222,1032,933,1063,1613,1615
297,8.47,354196.711,4607466.039,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,320,568,561,651,1170,1294,1568,1396,1478,1516
298,9.0,354224.005,4607455.56,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,663,901,839,990,1305,1308,1544,1413,1828,1834
299,19.7,354216.506,4607452.286,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,501,545,637,856,1212,1189,973,1246,1487,1586
300,9.35,354246.089,4607446.354,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,479,753,663,902,1322,1218,1828,1277,1503,1510
301,11.19,354257.097,4607475.643,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1001,1222,1622,1373,1411,1755,2238,1801,2123,1918
302,12.59,354260.379,4607526.716,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,808,888,901,946,1326,1224,1790,1299,1441,1082
303,9.13,354229.234,4607540.196,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,432,657,775,808,1094,1125,1266,1174,1337,1034
304,72.47,354165.843,4607527.985,VACIA,VACIA,VACIA,LLENA,VACIA,VACIA,770,860,748,1388,2107,2368,3078,2545,1962,1342
305,61.23,354045.858,4607603.592,VACIA,VACIA,VACIA,LLENA,LLENA,LLENA,468,709,683,1588,1847,2018,2038,2167,2111,1905
306,33.14,354018.845,4607619.667,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,941,1086,1058,1197,1786,1870,3388,2049,1819,1356
307,25.51,353937.16,4607646.334,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,539,953,925,1777,1998,2152,1836,2196,2038,1702
308,4.15,353954.281,4607657.551,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,308,540,545,1305,1362,1553,821,1561,1622,1449
309,11.83,353964.253,4607602.205,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,942,1178,1440,1167,1466,1788,2316,1936,2210,1907
310,18.22,353974.94,4607597.475,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1120,1312,1788,1167,1466,1788,2544,1936,2210,1907
311,14.56,354327.398,4607350.803,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,301,650,583,888,977,1271,1210,1359,1732,1652
312,10.95,354351.662,4607395.691,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,461,605,631,900,1273,1343,1520,1445,1635,1620
313,7.9,354345.691,4607396.354,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,257,388,368,900,1273,1343,1280,1445,1635,1620
314,455.22,354542.449,4607155.137,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,352,643,428,1076,1874,1819,918,2081,1527,1032
315,84.46,353507.682,4606803.927,VACIA,VACIA,VACIA,LLENA,LLENA,LLENA,1094,1294,1298,1941,2716,2905,2776,3252,3014,2099
316,75.94,353623.717,4606788.87,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,613,942,946,1542,2391,2444,2112,2677,2582,1996
317,647.21,353236.188,4605386.234,VACIA,VACIA,VACIA,LLENA,VACIA,VACIA,553,930,819,1385,1898,2061,1124,2097,1709,1437
318,905.22,353220.188,4605362.722,VACIA,VACIA,LLENA,LLENA,VACIA,VACIA,361,686,334,1139,809,899,234,880,859,573
319,468.53,353193.327,4605338.846,VACIA,VACIA,VACIA,LLENA,VACIA,VACIA,1600,2294,2002,2408,2555,2698,2008,2803,1946,1476
320,100.1,352902.733,4605671.872,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,885,1364,1142,1567,2085,2291,1820,2496,2000,1403
321,23.76,350842.142,4602483.222,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,2366,2980,3296,1961,2978,3242,3736,3257,2523,1647
322,289.53,350851.357,4602469.948,LLENA,VACIA,VACIA,LLENA,LLENA,VACIA,1750,1754,1020,2431,2751,2733,1226,2510,2534,1715
323,63.37,350847.984,4602209.434,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,374,430,353,1199,2207,2339,2040,2701,1720,1162
324,12.63,350666.346,4602234.386,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,354,555,913,1482,1878,1841,1594,1618,2442,1917
325,11.33,350636.709,4602182.679,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,711,797,1104,1719,2344,2129,1968,2313,2505,2192
326,37.51,350472.652,4602188.967,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,521,752,872,1623,2196,2269,1650,2329,2709,2404
327,19.75,350498.783,4602178.947,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,794,1072,1202,1303,1779,1998,1976,2123,2351,1965
328,17.28,350460.1,4602130.919,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1024,1104,850,1403,2329,2385,3168,2479,2355,1857
329,41.4,350504.023,4602117.984,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,750,1122,1078,1455,1800,1873,2134,1989,1807,1370
330,14.39,350531.288,4602161.868,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,882,818,866,1513,1996,2207,2336,2264,2327,1896
331,66.8,350631.685,4602037.92,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1038,1360,940,1555,2309,2540,2420,2850,2599,1888
332,28.63,350657.462,4601708.05,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,652,774,869,1255,1597,1826,1694,2021,2093,1659
333,9.07,350643.054,4601684.722,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,215,334,376,889,1561,1808,1570,2008,1672,1209
334,61.12,350311.533,4601584.302,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,863,1010,1066,1299,1869,2151,2358,2220,1909,1373
335,13.49,350300.696,4601486.822,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1226,1266,1358,1736,1853,1894,2262,2035,2376,1954
336,12.13,350334.992,4601488.771,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,808,948,1136,1402,1730,1774,1848,1907,2238,1880
337,11.98,350307.465,4601517.421,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,484,741,883,1508,1858,2082,1862,2225,2074,1595
338,12.17,350358.902,4601536.114,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,688,860,1298,1629,1809,2013,2060,2160,2598,2188
339,12.57,350231.639,4601500.116,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,ABANDONADA,917,924,1090,865,1869,2248,2170,2343,1390,844
340,29.8,350156.501,4601431.01,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,937,1052,1432,1029,1974,2273,2342,2438,1616,1056
341,9.87,350158.852,4601413.325,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,417,622,681,1166,1745,1953,1962,2160,1948,1422
342,17.44,350780.946,4601618.283,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,444,634,855,1214,1635,1670,1562,1898,2131,1859
343,21.21,350708.994,4601476.75,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,618,888,946,1571,1933,1988,1804,2187,2138,1647
344,858.16,351334.109,4600667.997,VACIA,VACIA,VACIA,LLENA,LLENA,LLENA,712,1166,1194,1414,1532,1613,1166,1808,1500,956
345,9.14,350576.338,4601251.684,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,535,727,1030,1293,1786,1987,2016,2086,1887,1471
346,66.83,347154.733,4599157.546,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,686,1011,849,1022,1537,1770,1996,1905,1552,1104
347,61.26,347271.084,4599264.231,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1340,833,737,1144,1910,2470,3408,2932,2139,1327
348,41.53,347298.146,4599363.567,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,461,559,678,1098,1584,1810,1864,2011,1897,1335
349,21.92,347292.531,4599338.064,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,380,628,617,1194,1711,1888,1938,2172,1972,1577
350,43.34,347286.268,4599295.489,VACIA,VACIA,VACIA,VACIA,VACIA,VACIA,404,726,662,1171,1855,2020,1900,2291,1854,1230
351,25.68,347365.809,4599304.725,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,962,1216,1192,1436,2161,2407,2454,2460,2152,1538
352,37.85,347358.187,4599282.428,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,837,1098,865,1519,2056,2131,2558,2199,2032,1623
353,29.31,347377.236,4599340.121,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1124,1534,1636,1334,1671,1785,2348,1927,1853,1369
354,23.29,347361.481,4599262.489,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1106,1144,1340,1416,1907,2176,2358,2392,1988,1435
355,36.37,347436.671,4599358.827,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,355,587,541,883,1325,1475,1962,1681,1598,1223
356,15.65,347439.722,4599401.039,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,379,509,626,1176,1767,1846,1504,1939,1939,1501
357,42.84,347341.207,4599406.241,VACIA,VACIA,LLENA,LLENA,LLENA,LLENA,819,513,442,795,1727,2080,2410,2216,1620,996
358,47.28,347432.583,4599439.594,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,210,434,410,885,1391,1642,1582,1807,1570,1142
359,40.15,347482.504,4599256.767,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,583,1106,1017,1109,1787,2023,2612,2179,1827,1276
360,41.97,347518.964,4599341.831,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,425,753,835,1402,1885,1978,2294,2242,1786,1325
361,32.39,347623.874,4599333.943,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,1226,1368,1476,1379,1825,2153,2564,2366,2043,1607
362,30.8,347709.198,4599280.33,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,436,741,811,1069,1727,1967,2470,2057,1708,1134
363,59.89,347635.442,4599231.644,VACIA,VACIA,VACIA,LLENA,VACIA,VACIA,314,592,608,1058,1629,1982,1820,2208,1882,1187
364,35.1,347755.543,4599199.528,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,637,586,706,988,1464,1826,2098,2021,1830,1355
365,41.45,347793.129,4599207.766,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,1260,924,1064,1028,1698,2022,2712,2211,1690,1187
366,38.3,347859.803,4599169.893,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,285,479,420,776,1629,1858,1816,1993,1463,951
367,43.85,347729.059,4599207.036,VACIA,VACIA,LLENA,LLENA,LLENA,VACIA,527,858,844,1114,1727,1794,1708,1996,1860,1403
368,18.92,348003.722,4599156.727,VACIA,VACIA,VACIA,LLENA,LLENA,VACIA,447,594,673,1629,1969,2054,1858,2324,2579,2115
